customer_id,plan,internet_service,payment_method,usage,payments,support_tickets,months_active,paperless_billing,senior_citizen,churned
7534-BFESC,Month-to-month,Fiber optic,Electronic check,76.1000,1712.7000,3,24,1,1,1
3727-OWVYD,One year,DSL,Mailed check,61.2000,2021.2000,1,35,0,0,0
2294-SALNE,One year,Fiber optic,Mailed check,86.8000,1940.8000,1,23,0,0,0
4847-TAJYI,Month-to-month,Fiber optic,Electronic check,89.3500,567.8000,3,6,1,1,0
1563-IWQEX,Month-to-month,No,Mailed check,19.7000,220.3500,0,12,0,0,0
8203-XJZRC,Month-to-month,No,Mailed check,20.2500,20.2500,0,1,0,0,0
6556-DBKZF,Two year,Fiber optic,Electronic check,76.0500,5436.4500,2,71,0,0,0
6851-WEFYX,Month-to-month,Fiber optic,Electronic check,100.8000,3437.5000,2,35,1,1,0
2985-JUUBZ,Month-to-month,DSL,Electronic check,74.5500,3015.7500,2,40,1,0,0
6390-DSAZX,Month-to-month,Fiber optic,Mailed check,73.6000,73.6000,2,1,1,0,1
0895-LMRSF,One year,DSL,Bank transfer (automatic),64.9000,1509.8000,3,23,1,0,0
8098-LLAZX,Month-to-month,Fiber optic,Electronic check,95.4500,396.1000,3,4,1,1,1
8266-VBFQL,Month-to-month,Fiber optic,Electronic check,90.4000,356.6500,1,4,1,0,0
8181-YHCMF,Two year,DSL,Credit card (automatic),60.3000,4109.0000,1,68,0,0,0
2240-HSJQD,Month-to-month,Fiber optic,Mailed check,81.8500,3141.7000,3,38,1,0,0
1248-DYXUB,Two year,No,Mailed check,24.8000,1229.1000,0,52,0,0,0
0265-EDXBD,Month-to-month,Fiber optic,Electronic check,74.9000,2303.3500,3,32,1,1,1
4115-BNPJY,Two year,DSL,Mailed check,75.5500,2054.4000,1,29,0,0,0
3167-SNQPL,Month-to-month,Fiber optic,Electronic check,101.1500,3741.8500,3,38,0,1,0
4091-TVOCN,One year,DSL,Credit card (automatic),78.7500,3682.4500,1,48,1,0,0
1098-TDVUQ,Month-to-month,No,Bank transfer (automatic),19.2500,19.2500,0,1,1,0,0
7277-OZCGZ,Month-to-month,Fiber optic,Electronic check,89.0500,1886.2500,1,22,1,0,0
1557-EMYVT,Two year,Fiber optic,Credit card (automatic),115.0500,4895.1000,0,43,0,0,0
2799-ARNLO,Month-to-month,Fiber optic,Electronic check,69.3500,341.6000,3,5,1,1,0
7563-BIUPC,Month-to-month,Fiber optic,Electronic check,80.6000,415.5500,3,5,1,0,1
5027-YOCXN,One year,Fiber optic,Credit card (automatic),110.0500,5686.4000,1,51,0,0,0
3973-SKMLN,Two year,No,Credit card (automatic),19.9000,1355.1000,0,71,1,0,0
2321-OMBXY,One year,DSL,Credit card (automatic),80.3000,3058.6500,1,38,0,0,1
2840-XANRC,Month-to-month,Fiber optic,Electronic check,93.1500,2231.0500,2,24,1,1,1
6745-JEFZB,Month-to-month,Fiber optic,Credit card (automatic),91.5000,3236.3500,2,35,1,0,0
5020-ZSTTY,One year,DSL,Bank transfer (automatic),82.4500,4350.1000,1,54,0,1,1
9880-TDQAC,Two year,DSL,Electronic check,60.0000,4264.0000,1,72,1,0,0
8705-WZCYL,Month-to-month,DSL,Electronic check,44.8000,44.8000,3,1,1,0,0
7102-JJVTX,One year,DSL,Mailed check,48.6000,422.3000,2,9,0,0,0
8626-PTQGE,Two year,DSL,Bank transfer (automatic),60.0500,4176.7000,1,69,1,0,0
4983-CLMLV,Month-to-month,Fiber optic,Credit card (automatic),102.7000,5138.1000,2,52,1,0,0
5701-YVSVF,Month-to-month,Fiber optic,Electronic check,82.9000,880.0500,2,11,1,1,0
5804-LEPIM,Month-to-month,Fiber optic,Electronic check,70.3500,139.0500,3,2,1,1,1
5697-GOMBF,Month-to-month,DSL,Electronic check,35.9000,973.6500,3,28,1,1,0
2739-CACDQ,Month-to-month,Fiber optic,Credit card (automatic),82.6500,1470.0500,2,17,1,1,0
9385-EHGDO,Two year,No,Mailed check,19.8500,739.3500,0,35,1,0,0
9498-FIMXL,One year,No,Mailed check,19.2000,161.9500,0,8,1,0,0
2379-GYFLQ,One year,Fiber optic,Credit card (automatic),94.9000,4422.9500,2,46,1,0,0
0122-OAHPZ,Month-to-month,Fiber optic,Electronic check,73.8500,511.2500,3,7,1,0,1
2868-SNELZ,Month-to-month,Fiber optic,Mailed check,80.6000,155.8000,2,2,0,0,1
4322-RCYMT,One year,DSL,Bank transfer (automatic),75.8000,5293.9500,1,68,1,0,1
6680-NENYN,Two year,Fiber optic,Electronic check,104.6000,4759.8500,2,43,1,0,1
2088-IEBAU,Two year,DSL,Electronic check,88.1500,6148.4500,0,68,1,0,0
7982-VCELR,Month-to-month,Fiber optic,Credit card (automatic),94.8000,3565.6500,3,36,1,0,0
1343-EHPYB,Month-to-month,Fiber optic,Electronic check,103.4000,6603.0000,2,63,1,0,1
6035-BXTTY,Month-to-month,DSL,Bank transfer (automatic),54.6500,1830.1000,2,32,0,1,0
6885-PKOAM,Two year,DSL,Credit card (automatic),85.7500,6223.8000,0,71,0,0,0
7520-HQWJU,Month-to-month,DSL,Bank transfer (automatic),67.4500,4508.6500,1,66,1,0,0
9639-BUJXT,One year,No,Mailed check,20.5000,1328.1500,0,63,0,0,0
5924-SNGKP,One year,No,Credit card (automatic),20.2500,865.0000,0,41,1,0,0
0021-IKXGC,Month-to-month,Fiber optic,Electronic check,72.1000,72.1000,3,1,1,1,0
2034-GDRCN,Month-to-month,Fiber optic,Electronic check,90.4000,168.2000,3,2,1,0,1
8966-SNIZF,Two year,No,Bank transfer (automatic),19.4500,1303.5000,0,70,0,0,0
6243-OZGFH,Month-to-month,DSL,Electronic check,44.9500,996.8500,3,23,1,0,0
4654-DLAMQ,One year,Fiber optic,Bank transfer (automatic),97.0000,6430.9000,1,64,0,1,0
0513-RBGPE,Two year,DSL,Credit card (automatic),62.8000,2278.7500,0,37,1,0,0
5160-UXJED,One year,DSL,Mailed check,44.6000,681.4000,3,17,0,0,0
4115-NZRKS,Month-to-month,Fiber optic,Electronic check,89.1500,574.3500,3,7,1,1,0
0219-YTZUE,Month-to-month,Fiber optic,Bank transfer (automatic),84.8000,371.9000,2,4,1,0,1
0623-IIHUG,Month-to-month,DSL,Electronic check,41.9000,840.1000,2,21,1,1,1
4572-DVCGN,Month-to-month,Fiber optic,Bank transfer (automatic),80.2500,846.0000,3,10,1,0,1
3351-NGXYI,Month-to-month,DSL,Electronic check,54.1000,889.0000,2,16,1,1,0
8984-EYLLL,Two year,Fiber optic,Electronic check,105.2500,6823.4000,2,64,1,0,0
9057-MSWCO,Month-to-month,DSL,Credit card (automatic),30.7500,805.1000,2,27,0,1,1
9833-TGFHX,One year,Fiber optic,Electronic check,97.1000,4016.7500,2,42,0,0,0
9294-TDIPC,Month-to-month,No,Mailed check,20.2000,83.7500,0,5,0,0,0
5229-DTFYB,Two year,Fiber optic,Bank transfer (automatic),98.8000,3959.1500,2,41,1,0,0
0104-PPXDV,One year,DSL,Credit card (automatic),50.3000,2878.5500,2,58,0,0,0
5176-LMJXE,Two year,No,Mailed check,20.5500,945.7000,0,47,1,0,0
3583-KRKMD,Month-to-month,Fiber optic,Bank transfer (automatic),75.9000,1373.0500,2,18,1,0,0
1010-DIAUQ,Month-to-month,Fiber optic,Bank transfer (automatic),96.5000,492.5500,2,5,0,0,1
9069-LGEUL,Month-to-month,DSL,Bank transfer (automatic),59.9500,1406.0000,2,23,1,0,0
7302-ZHMHP,Month-to-month,No,Mailed check,19.1500,19.1500,0,1,0,0,0
9571-EDEBV,One year,Fiber optic,Credit card (automatic),98.6500,6962.8500,2,71,1,0,0
3520-FJGCV,Two year,Fiber optic,Credit card (automatic),112.6000,8126.6500,0,72,1,0,0
6563-VRERX,One year,No,Mailed check,20.6000,690.2500,0,33,0,0,0
0259-GBZSH,Month-to-month,Fiber optic,Electronic check,85.6500,181.5000,3,2,1,0,1
6122-EFVKN,Two year,DSL,Mailed check,35.7500,830.8000,1,24,0,0,0
2805-EDJPQ,One year,Fiber optic,Credit card (automatic),99.7500,5608.4000,1,56,1,0,0
6862-CQUMB,Month-to-month,Fiber optic,Credit card (automatic),96.1000,3646.8000,3,37,1,0,0
7156-MXBJE,One year,DSL,Credit card (automatic),85.1000,3662.2500,1,43,0,0,0
6158-HDPXZ,Month-to-month,DSL,Mailed check,25.3500,25.3500,3,1,0,0,0
9601-BRXPO,Month-to-month,Fiber optic,Bank transfer (automatic),104.9500,2566.5000,1,25,1,0,1
2863-IMQDR,Two year,DSL,Electronic check,89.6500,5308.7000,0,61,0,0,0
5686-CMAWK,One year,Fiber optic,Electronic check,86.7500,1410.2500,1,17,0,0,0
5651-CRHKQ,One year,Fiber optic,Bank transfer (automatic),86.2000,3339.0500,1,41,1,0,0
6905-NIQIN,Month-to-month,DSL,Mailed check,50.6500,50.6500,3,1,0,0,1
8204-YJCLA,Two year,DSL,Bank transfer (automatic),64.8000,4732.3500,0,72,1,1,0
5167-ZFFMM,Month-to-month,Fiber optic,Credit card (automatic),90.8500,90.8500,3,1,1,0,1
6583-SZVGP,Two year,Fiber optic,Bank transfer (automatic),108.1000,5067.4500,2,48,1,0,0
4895-TMWIR,Month-to-month,No,Mailed check,19.9500,214.7500,0,11,0,1,1
0533-BNWKF,Month-to-month,Fiber optic,Electronic check,85.4500,4874.7000,2,55,1,1,1
1708-PBBOA,One year,DSL,Electronic check,54.7500,2348.4500,0,42,1,0,0
8782-LKFPK,Month-to-month,Fiber optic,Mailed check,90.4000,4063.0000,2,44,1,0,0
5522-JBWMO,Month-to-month,DSL,Electronic check,44.0000,44.0000,3,1,0,0,0
3597-MVHJT,Month-to-month,Fiber optic,Bank transfer (automatic),95.6000,2595.2500,3,27,1,0,0
9774-NRNAU,Month-to-month,DSL,Bank transfer (automatic),84.8000,2309.5500,1,27,1,1,0
0224-RLWWD,Month-to-month,DSL,Electronic check,44.3000,89.3000,3,2,1,1,0
9967-ATRFS,Month-to-month,No,Mailed check,19.9000,367.5500,0,19,0,0,0
3951-NJCVI,Month-to-month,Fiber optic,Electronic check,95.0500,3944.5000,3,42,1,1,0
2977-CEBSX,Two year,DSL,Credit card (automatic),90.0500,5965.9500,0,66,1,0,0
0177-PXBAT,Month-to-month,Fiber optic,Bank transfer (automatic),109.9000,3694.7000,0,33,1,1,0
6599-CEBNN,Month-to-month,Fiber optic,Credit card (automatic),73.9500,2524.4500,3,34,1,0,1
2519-ERQOJ,Month-to-month,DSL,Electronic check,54.6000,1803.7000,1,33,1,1,0
5876-QMYLD,One year,No,Mailed check,20.0500,415.1000,0,23,0,0,0
2277-AXSDC,One year,No,Bank transfer (automatic),19.7500,624.1500,0,32,0,0,0
9442-JTWDL,One year,No,Credit card (automatic),20.0500,237.7000,0,11,0,0,0
0979-PHULV,Month-to-month,Fiber optic,Credit card (automatic),99.4500,7007.6000,2,69,1,0,1
3067-SVMTC,One year,DSL,Bank transfer (automatic),55.9000,3848.8000,1,68,0,0,0
5495-GPSRW,Two year,No,Mailed check,19.7000,419.4000,0,20,1,0,0
7606-BPHHN,Two year,No,Credit card (automatic),19.8000,1468.7500,0,72,1,0,0
4742-DRORA,One year,Fiber optic,Bank transfer (automatic),95.4000,5812.0000,1,60,1,0,0
0111-KLBQG,Month-to-month,Fiber optic,Mailed check,93.9500,2861.4500,3,32,1,1,0
4800-VHZKI,Month-to-month,No,Mailed check,19.9000,19.9000,0,1,1,0,1
7989-CHGTL,Month-to-month,No,Mailed check,19.6000,19.6000,0,1,1,0,1
0334-GDDSO,Month-to-month,Fiber optic,Electronic check,81.3500,233.7000,3,3,1,1,1
4163-NCJAK,One year,No,Bank transfer (automatic),24.4500,1066.1500,0,46,1,0,0
5233-AOZUF,Month-to-month,Fiber optic,Electronic check,74.9500,2149.0500,3,29,1,0,0
5973-EJGDP,Month-to-month,Fiber optic,Electronic check,87.3500,4473.0000,1,51,1,0,0
1996-DBMUS,Month-to-month,Fiber optic,Bank transfer (automatic),70.6500,3545.0500,3,48,1,1,0
7916-VCCPB,Month-to-month,Fiber optic,Bank transfer (automatic),73.2500,1195.7500,3,16,0,0,0
4686-GEFRM,Two year,Fiber optic,Bank transfer (automatic),98.7000,6858.9000,1,70,1,0,0
5249-QYHEX,Two year,No,Mailed check,24.8000,1024.7000,0,40,1,0,0
0578-SKVMF,Month-to-month,Fiber optic,Electronic check,83.3000,1845.9000,3,22,0,0,1
5564-NEMQO,Month-to-month,Fiber optic,Bank transfer (automatic),75.3000,75.3000,2,1,1,1,1
2233-FAGXV,Month-to-month,No,Mailed check,24.3000,132.2500,0,5,1,0,0
5605-IYGFG,Month-to-month,Fiber optic,Bank transfer (automatic),69.8500,515.4500,3,7,1,0,0
7663-ZTEGJ,One year,Fiber optic,Credit card (automatic),100.5500,2830.4500,1,29,0,0,0
3935-TBRZZ,One year,No,Mailed check,25.7000,1110.5000,0,44,0,0,0
8111-BKVDS,Month-to-month,DSL,Bank transfer (automatic),40.7000,449.3000,1,10,0,0,0
2055-SIFSS,Month-to-month,DSL,Bank transfer (automatic),51.6500,2838.5500,3,55,0,1,0
2806-MLNTI,One year,Fiber optic,Bank transfer (automatic),105.1000,5376.4000,2,52,1,1,0
8734-DKSTZ,Month-to-month,Fiber optic,Electronic check,85.9500,858.6000,3,10,0,0,0
4360-PNRQB,Month-to-month,Fiber optic,Bank transfer (automatic),75.6000,1395.0500,3,18,1,0,0
6152-ONASV,One year,DSL,Bank transfer (automatic),58.2500,3975.7000,1,68,0,0,0
9063-ZGTUY,Month-to-month,No,Mailed check,19.4000,1182.5500,0,61,1,0,1
7781-HVGMK,Two year,DSL,Credit card (automatic),65.2000,4784.4500,0,72,1,0,0
2181-UAESM,Month-to-month,DSL,Electronic check,53.4500,119.5000,1,2,0,0,0
2957-LOLHO,Month-to-month,DSL,Bank transfer (automatic),45.4000,518.9000,3,12,1,0,1
6048-NJXHX,Two year,No,Electronic check,19.7500,899.4500,0,41,1,0,0
2320-SLKMB,Month-to-month,DSL,Credit card (automatic),44.4500,1183.8000,1,26,1,0,0
4980-URKXC,One year,No,Bank transfer (automatic),20.8500,720.0500,0,36,0,0,0
4376-KFVRS,Two year,Fiber optic,Credit card (automatic),114.0500,8468.2000,0,72,1,0,0
5886-VLQVU,Month-to-month,Fiber optic,Bank transfer (automatic),89.8500,3161.2000,2,35,1,0,0
3577-AMVUX,Month-to-month,DSL,Mailed check,55.0500,55.0500,1,1,0,0,0
0771-WLCLA,Month-to-month,Fiber optic,Electronic check,112.9500,1882.5500,0,16,1,0,0
5628-RKIFK,Month-to-month,Fiber optic,Credit card (automatic),101.5500,5070.4000,2,49,0,1,0
0206-TBWLC,One year,Fiber optic,Mailed check,114.6500,6049.5000,0,54,1,0,0
2937-FTHUR,Month-to-month,DSL,Electronic check,64.8000,1166.7000,2,18,0,0,0
1910-FMXJM,Month-to-month,Fiber optic,Electronic check,80.4000,2937.6500,3,36,0,0,0
7752-XUSCI,Month-to-month,Fiber optic,Electronic check,105.9000,6396.4500,2,60,1,0,1
4110-PFEUZ,Month-to-month,Fiber optic,Mailed check,69.5500,69.5500,3,1,0,0,1
0732-OCQOC,Two year,No,Bank transfer (automatic),25.0500,1270.2500,0,52,1,0,0
5168-MSWXT,Month-to-month,Fiber optic,Electronic check,94.7500,759.5500,2,8,1,0,0
1090-ESELR,Two year,Fiber optic,Bank transfer (automatic),105.5000,7611.5500,1,72,0,0,0
8592-PLTMQ,One year,No,Mailed check,24.7000,1642.7500,0,64,0,0,0
5760-WRAHC,Month-to-month,DSL,Mailed check,69.7500,1545.4000,0,22,1,1,0
8847-GEOOQ,Month-to-month,DSL,Bank transfer (automatic),60.2000,3582.4000,1,60,1,0,0
0256-LTHVJ,Month-to-month,Fiber optic,Electronic check,81.0500,2227.1000,3,28,1,0,1
4785-FCIFB,Two year,No,Mailed check,24.4000,1417.9000,0,61,0,0,0
8313-NDOIA,Month-to-month,Fiber optic,Electronic check,104.1500,2494.6500,2,24,1,0,0
5149-CUZUJ,One year,Fiber optic,Bank transfer (automatic),92.9000,2768.3500,1,28,0,0,0
0942-KOWSM,Two year,DSL,Bank transfer (automatic),80.8000,2369.3000,1,30,0,0,0
4237-CLSMM,Month-to-month,No,Mailed check,20.0000,38.0000,0,2,0,0,0
1452-VOQCH,Month-to-month,Fiber optic,Electronic check,75.1000,75.1000,3,1,1,0,0
4719-UMSIY,Month-to-month,No,Mailed check,19.6500,100.9000,0,6,0,0,0
6614-VBEGU,Month-to-month,DSL,Bank transfer (automatic),69.4500,1614.0500,3,24,1,0,0
0880-TKATG,Month-to-month,Fiber optic,Electronic check,101.1500,385.9000,2,4,0,0,1
3811-VBYBZ,Month-to-month,Fiber optic,Electronic check,99.8000,673.2500,3,7,1,0,1
1480-BKXGA,Two year,Fiber optic,Bank transfer (automatic),116.0500,8404.9000,0,72,1,1,0
2996-XAUVF,Two year,DSL,Mailed check,40.0500,2799.7500,2,70,1,0,0
9076-AXYIK,Two year,Fiber optic,Electronic check,102.1000,6538.4500,1,64,0,1,0
5968-XQIVE,One year,Fiber optic,Electronic check,89.7000,6588.9500,3,72,1,0,0
8896-RAZCR,Two year,No,Mailed check,19.9000,868.1000,0,44,0,0,0
4640-UHDOS,Month-to-month,DSL,Electronic check,55.9500,734.3500,3,13,0,0,1
4933-IKULF,One year,No,Mailed check,20.6500,330.6000,0,17,0,1,0
3583-EKAPL,Month-to-month,DSL,Electronic check,55.0000,55.0000,3,1,1,0,1
1304-BCCFO,Month-to-month,DSL,Mailed check,70.0500,564.4000,2,9,1,0,0
4104-PVRPS,Month-to-month,DSL,Mailed check,53.6000,1315.3500,1,24,0,0,0
9399-APLBT,Month-to-month,Fiber optic,Electronic check,74.7000,74.7000,3,1,1,0,1
2359-KMGLI,Month-to-month,Fiber optic,Electronic check,80.2500,1861.5000,3,24,1,0,1
3780-DDGSE,Month-to-month,DSL,Electronic check,76.0500,2747.2000,2,35,1,1,0
4431-EDMIQ,Month-to-month,DSL,Electronic check,75.7000,554.0500,0,7,1,0,0
0306-JAELE,Month-to-month,Fiber optic,Electronic check,96.1000,453.4000,2,5,1,0,1
6227-HWPWX,Month-to-month,Fiber optic,Bank transfer (automatic),69.0000,994.8000,3,15,0,0,1
0486-LGCCH,Two year,No,Mailed check,19.6500,225.7500,0,11,0,0,0
0447-BEMNG,Month-to-month,DSL,Bank transfer (automatic),45.3000,2145.0000,1,48,1,0,1
4612-SSVHJ,Month-to-month,Fiber optic,Electronic check,81.4500,1671.6000,3,20,1,1,0
5168-MQQCA,One year,Fiber optic,Bank transfer (automatic),108.5000,8003.8000,1,72,1,0,0
5949-XIKAE,Month-to-month,Fiber optic,Electronic check,83.5500,680.0500,3,8,1,0,1
7971-HLVXI,Two year,Fiber optic,Credit card (automatic),84.5000,6130.8500,3,72,1,0,0
9094-AZPHK,Month-to-month,Fiber optic,Electronic check,100.1500,1415.0000,3,15,1,0,0
3649-JPUGY,Two year,DSL,Bank transfer (automatic),88.6000,6201.9500,1,72,1,0,0
4472-LVYGI,Two year,DSL,Bank transfer (automatic),52.5500,0.0000,0,0,1,0,0
8372-JUXUI,Month-to-month,Fiber optic,Electronic check,74.3500,74.3500,3,1,1,0,1
3552-CTCYF,Two year,Fiber optic,Bank transfer (automatic),104.8000,6597.2500,2,63,1,0,0
6778-YSNIH,Month-to-month,DSL,Electronic check,59.0000,114.1500,3,2,1,0,0
0388-EOPEX,Month-to-month,Fiber optic,Electronic check,74.4000,139.4000,2,2,1,0,1
5756-OZRIO,One year,DSL,Bank transfer (automatic),64.0500,3902.6000,3,61,0,1,0
6579-JPICP,Month-to-month,No,Mailed check,20.4000,20.4000,0,1,0,0,0
8205-OTCHB,One year,DSL,Bank transfer (automatic),43.7500,903.6000,2,22,1,0,1
4134-BSXLX,Month-to-month,DSL,Mailed check,60.9000,1785.6500,1,28,0,0,0
0505-SPOOW,Two year,No,Bank transfer (automatic),19.8000,1397.6500,0,70,0,0,0
6235-VDHOM,Month-to-month,DSL,Electronic check,28.4500,131.0500,3,5,0,1,1
7783-YKGDV,Month-to-month,Fiber optic,Bank transfer (automatic),99.7000,1238.4500,1,12,1,0,1
4374-YMUSQ,One year,Fiber optic,Credit card (automatic),116.2500,3899.0500,0,34,0,0,0
4513-CXYIX,Two year,Fiber optic,Credit card (automatic),80.7000,5676.0000,2,71,1,1,0
3957-HHLMR,One year,DSL,Bank transfer (automatic),65.2000,4543.1500,2,70,0,0,0
7803-XOCCZ,Month-to-month,Fiber optic,Bank transfer (automatic),84.0500,4326.8000,0,52,1,0,0
5736-YEJAX,Two year,DSL,Credit card (automatic),79.4500,5502.5500,0,69,1,0,0
5609-CEBID,Month-to-month,Fiber optic,Electronic check,94.1000,1782.4000,2,20,1,1,1
8981-FJGLA,Month-to-month,Fiber optic,Mailed check,78.0000,851.8000,2,11,1,0,0
7218-HKQFK,Month-to-month,Fiber optic,Electronic check,94.2000,167.5000,2,2,1,0,1
4636-QRJKY,Month-to-month,Fiber optic,Electronic check,80.5000,502.8500,2,6,1,0,1
1135-LMECX,Month-to-month,No,Mailed check,19.8500,19.8500,0,1,0,0,0
4332-MUOEZ,One year,Fiber optic,Credit card (automatic),94.3000,1818.3000,0,20,0,1,0
8535-SFUTN,Month-to-month,Fiber optic,Electronic check,106.4500,6300.1500,1,61,1,0,0
5956-VKDTT,Month-to-month,Fiber optic,Electronic check,74.3500,334.8000,3,5,1,1,1
8677-HDZEE,Month-to-month,Fiber optic,Bank transfer (automatic),105.4500,5916.9500,2,56,1,0,0
2475-MROZF,Month-to-month,Fiber optic,Credit card (automatic),95.0000,2852.4000,0,30,1,0,0
9412-GHEEC,Month-to-month,Fiber optic,Bank transfer (automatic),104.8000,4131.9500,1,40,0,0,1
3482-ABPKK,One year,DSL,Mailed check,54.3000,1546.3000,1,28,0,0,0
6705-LXORM,Month-to-month,Fiber optic,Electronic check,70.0500,302.6000,3,5,0,1,0
0257-ZESQC,Month-to-month,Fiber optic,Bank transfer (automatic),75.2000,1929.3500,2,27,1,1,1
7531-GQHME,Month-to-month,No,Credit card (automatic),20.0500,265.4500,0,12,0,0,0
5174-ITUMV,One year,Fiber optic,Electronic check,105.4000,6989.4500,2,67,1,0,0
4109-CYRBD,Month-to-month,DSL,Electronic check,51.6000,1442.0000,3,29,1,1,0
0913-XWSCN,Month-to-month,Fiber optic,Bank transfer (automatic),85.5000,4713.4000,3,55,0,0,0
6825-UYPFK,Month-to-month,Fiber optic,Bank transfer (automatic),75.6000,1758.6000,3,23,0,0,1
8397-MVTAZ,Month-to-month,Fiber optic,Electronic check,100.0500,3480.0000,2,34,1,0,1
0750-EBAIU,One year,Fiber optic,Electronic check,91.2500,4738.3000,1,52,0,0,0
8606-CIQUL,Two year,Fiber optic,Credit card (automatic),115.7500,8399.1500,0,72,1,1,0
3571-DPYUH,One year,Fiber optic,Credit card (automatic),94.7000,5430.3500,2,58,1,0,0
7601-GNDYK,Two year,No,Mailed check,19.6000,686.9500,0,35,0,0,0
0356-OBMAC,Two year,Fiber optic,Bank transfer (automatic),99.9000,5706.3000,1,56,1,1,0
8067-NIOYM,Two year,No,Credit card (automatic),21.1000,490.6500,0,24,1,0,0
1403-GYAFU,Two year,No,Credit card (automatic),20.0500,1360.2500,0,70,0,0,0
4234-XTNEA,Month-to-month,Fiber optic,Electronic check,79.9500,174.4500,3,2,1,0,0
1297-VQDRP,One year,Fiber optic,Credit card (automatic),107.1500,7379.8000,1,68,1,1,0
9282-IZGQK,Month-to-month,Fiber optic,Electronic check,85.0000,85.0000,3,1,1,0,1
5348-CAGXB,Month-to-month,Fiber optic,Electronic check,89.5500,1021.7500,2,12,1,0,0
0621-HJWXJ,Month-to-month,Fiber optic,Bank transfer (automatic),81.5500,5029.0500,3,63,1,0,0
5844-QVTAT,One year,DSL,Mailed check,58.4500,1955.4000,1,33,1,0,0
8905-IAZPF,One year,Fiber optic,Credit card (automatic),95.6500,6744.2000,3,69,1,0,0
5394-MEITZ,Two year,DSL,Bank transfer (automatic),80.6000,4946.7000,1,60,1,0,0
6859-QNXIQ,Two year,Fiber optic,Bank transfer (automatic),113.1000,8248.5000,0,72,1,0,0
2782-LFZVW,Month-to-month,DSL,Mailed check,58.9500,601.6000,3,11,1,0,0
2866-IKBTM,Month-to-month,No,Mailed check,19.5500,19.5500,0,1,0,0,0
1342-JPNKI,Month-to-month,Fiber optic,Bank transfer (automatic),86.0500,834.1000,3,10,1,0,1
2817-NTQDO,Month-to-month,DSL,Credit card (automatic),45.5500,597.0000,1,13,1,0,1
7129-AZJDE,One year,Fiber optic,Bank transfer (automatic),78.9500,2647.2000,3,34,1,0,0
6986-IJDHX,Month-to-month,Fiber optic,Mailed check,86.3000,3266.0000,3,39,1,0,1
2560-PPCHE,One year,Fiber optic,Bank transfer (automatic),105.0500,6744.2500,2,65,1,0,0
4676-MQUEA,One year,Fiber optic,Bank transfer (automatic),101.9000,5265.5000,1,50,1,1,0
8138-EALND,Month-to-month,No,Mailed check,19.7500,311.6000,0,15,0,0,0
3580-HYCSP,Two year,Fiber optic,Bank transfer (automatic),110.3000,7966.9000,1,72,1,0,0
1352-HNSAW,Two year,Fiber optic,Bank transfer (automatic),115.6000,8220.4000,0,72,1,0,0
2075-PUEPR,Two year,No,Bank transfer (automatic),19.3500,1153.2500,0,55,0,0,0
1982-FEBTD,Two year,No,Credit card (automatic),25.6000,514.7500,0,23,1,0,0
5301-GAUUY,Month-to-month,Fiber optic,Bank transfer (automatic),80.3500,2596.1500,3,32,1,0,1
5791-KAJFD,One year,DSL,Bank transfer (automatic),68.7500,3808.0000,1,56,1,0,0
2654-VBVPB,Month-to-month,No,Bank transfer (automatic),19.9000,19.9000,0,1,0,0,0
1154-HYWWO,One year,DSL,Mailed check,70.6000,2708.2000,1,38,0,0,0
2501-XWWTZ,Month-to-month,Fiber optic,Electronic check,70.2000,760.0500,3,11,0,0,0
3716-UVSPD,Month-to-month,DSL,Electronic check,49.3000,49.3000,2,1,1,0,0
6815-ABQFQ,One year,Fiber optic,Electronic check,107.2500,6033.3000,2,56,1,0,0
7343-EOBEU,Month-to-month,No,Mailed check,23.6000,89.0500,0,3,1,0,0
3701-SFMUH,Month-to-month,DSL,Credit card (automatic),69.7000,516.1500,2,7,0,0,0
6103-LIANB,Two year,Fiber optic,Credit card (automatic),99.5000,5861.7500,2,59,1,0,0
7319-VENRZ,Month-to-month,DSL,Bank transfer (automatic),64.3000,445.9500,1,7,0,0,0
5846-NEQVZ,Two year,DSL,Credit card (automatic),70.8500,4973.4000,0,71,1,0,0
6967-QIQRV,One year,Fiber optic,Electronic check,101.9000,1667.2500,1,15,0,0,0
